13	865
13	251
13	482
13	251
13	482
13	251
13	1234
13	1263
13	1234
13	1234
13	1234
13	1275
13	482
13	482
13	1234
13	1187
13	1234
13	1234
13	1187
13	1234
13	1187
14	746
14	31
14	746
14	232
14	393
14	31
14	746
14	393
14	437
14	746
14	232
14	393
14	751
14	437
14	746
14	393
14	31
14	1116
14	31
14	437
14	232
14	751
14	31
14	1116
14	437
14	31
14	232
14	393
14	393
14	746
14	232
14	232
14	31
14	1116
14	31
14	232
14	393
14	393
14	393
14	746
14	751
14	393
14	751
14	437
14	437
14	751
14	393
14	437
14	751
14	751
14	437
14	746
14	746
14	437
14	232
14	437
14	232
14	437
14	746
14	437
14	31
14	232
14	232
14	751
14	746
14	393
14	31
14	232
14	232
14	746
14	751
14	746
14	393
14	437
14	746
14	393
14	437
14	751
14	232
14	31
14	1116
14	31
14	1116
14	232
14	232
14	31
14	1116
14	611
14	1116
14	31
14	437
14	232
14	751
14	746
14	746
14	746
14	751
14	393
14	751
14	232
14	751
14	232
14	437
14	232
14	746
14	232
14	751
15	152
15	1383
15	152
15	253
15	234
15	538
15	152
15	1383
15	253
15	254
15	254
15	129
15	538
15	234
15	538
15	2309
15	152
15	1383
15	152
15	254
15	253
15	322
15	234
15	253
15	152
15	538
15	129
15	234
15	253
15	322
15	967
15	253
15	322
15	967
15	129
15	2193
15	129
15	2193
15	234
15	152
15	234
15	253
15	253
15	322
15	152
15	1383
15	152
15	1383
15	152
15	129
15	538
15	253
15	322
15	967
15	254
15	129
15	129
15	2446
15	247
15	1261
15	152
15	234
15	152
15	1383
15	152
15	234
15	538
15	2165
15	254
15	253
15	253
15	322
15	254
15	152
15	152
15	538
15	129
15	322
15	967
15	57
15	967
15	129
15	538
15	1738
15	253
15	129
15	2165
15	538
15	2309
15	538
15	129
15	234
15	538
15	322
15	234
15	322
15	967
15	57
15	552
15	253
15	253
15	253
15	254
15	254
15	253
15	538
15	2193
15	2165
15	2193
15	253
15	322
15	967
15	253
15	152
15	538
15	254
15	322
15	967
15	322
15	234
15	152
15	538
15	234
15	152
15	1383
15	152
15	322
15	234
15	152
15	1383
15	152
15	1383
15	254
15	129
15	2363
18	127
18	2228
18	127
18	890
18	127
18	122
18	127
18	890
18	890
18	890
18	127
18	122
18	127
18	890
18	890
18	890
18	890
18	127
18	890
18	127
18	122
18	127
18	127
18	2228
18	127
18	122
18	127
18	890
18	127
18	2228
18	127
18	2228
18	890
18	890
18	127
18	122
18	127
18	890
18	127
18	122
18	890
18	890
18	127
18	2228
18	127
18	122
18	890
18	127
18	2228
18	127
18	2228
18	127
18	2228
18	127
18	122
18	127
18	890
18	127
18	2228
18	890
18	890
18	890
18	890
18	890
18	127
18	122
18	127
18	127
18	127
18	890
18	890
18	127
18	127
18	122
18	127
18	122
18	127
18	127
18	2228
18	127
18	122
18	127
18	2228
18	890
18	127
18	122
18	127
18	127
18	127
18	122
18	127
18	122
18	127
18	122
18	127
18	2228
18	127
18	890
18	890
18	890
18	890
18	890
18	127
18	122
18	127
18	127
18	122
18	127
18	2228
18	127
18	890
18	890
18	890
18	127
18	122
18	127
18	890
18	890
18	890
18	127
18	122
18	890
18	890
18	127
18	2228
18	127
18	122
18	127
18	2228
18	127
18	2228
18	890
18	890
18	127
18	122
18	127
18	2228
18	890
18	127
18	2228
20	732
20	25
20	732
20	732
20	25
20	732
20	732
20	25
20	25
20	334
20	25
20	25
20	732
20	334
20	25
20	25
20	732
20	25
20	732
20	25
20	334
20	334
20	334
20	732
20	732
20	334
20	732
20	334
20	25
20	732
20	25
20	732
20	334
20	732
20	732
20	25
20	25
20	334
20	334
20	334
20	25
20	732
20	732
20	25
20	334
20	25
20	732
20	25
20	334
20	334
20	25
20	732
20	732
20	25
20	25
20	334
20	25
20	25
20	25
20	334
20	334
20	732
20	732
20	732
20	334
20	334
20	25
20	25
20	334
20	334
20	334
20	732
20	732
20	334
20	732
20	25
20	25
20	25
20	25
20	25
20	334
20	334
20	732
20	334
20	25
20	25
20	25
20	25
20	732
20	334
20	25
20	25
20	25
20	25
20	732
20	334
20	25
20	334
20	732
20	732
25	20
25	334
25	20
25	732
25	20
25	334
25	20
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	20
25	20
25	732
25	20
25	334
25	20
25	732
25	20
25	20
25	334
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	20
25	334
25	20
25	334
25	20
25	732
25	20
25	732
25	20
25	20
25	20
25	20
25	20
25	20
25	732
25	20
25	334
25	20
25	732
25	20
25	20
25	334
25	20
25	20
25	732
25	20
25	334
25	20
25	334
25	20
25	20
25	334
25	20
25	20
25	334
25	20
25	334
25	20
25	20
25	334
25	20
25	334
25	20
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	334
25	20
25	334
25	20
25	20
25	20
25	334
25	20
25	20
25	334
25	20
25	732
25	20
25	732
25	20
25	334
25	20
25	334
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	732
25	20
25	20
25	732
25	20
25	732
25	20
25	20
25	732
25	20
25	732
25	20
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	334
25	20
25	20
25	20
25	334
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
26	2612
27	532
27	84
27	1803
27	84
27	1803
27	84
27	715
27	532
27	84
27	998
27	84
27	12
27	84
27	532
27	532
27	84
27	12
27	155
27	117
27	84
27	12
27	155
27	12
27	84
27	998
27	1240
27	999
27	532
27	84
27	12
27	84
27	998
27	84
27	84
27	1240
27	998
27	84
27	84
27	1240
27	897
27	1240
27	84
27	532
27	84
27	715
27	84
27	715
27	84
27	84
27	12
27	532
27	84
27	532
27	532
27	84
27	998
27	1240
27	84
27	532
27	84
27	998
27	532
27	84
27	532
27	532
27	532
27	532
27	84
27	1240
27	897
27	1240
27	84
27	532
27	84
27	155
27	117
27	155
27	532
27	532
27	532
27	532
27	532
27	84
27	1803
27	532
27	532
27	84
27	12
27	84
27	998
27	84
27	998
27	84
27	155
27	84
27	155
27	84
27	1240
27	84
27	1803
27	99
27	759
27	532
27	84
27	1803
27	84
27	715
27	84
27	715
27	84
27	998
27	84
27	998
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	532
27	84
27	998
27	1240
27	897
27	84
27	998
27	84
27	12
27	84
27	1803
27	99
27	1619
27	532
27	532
27	84
27	1803
27	84
27	998
27	532
27	84
27	1240
27	84
27	155
27	84
27	1803
29	319
29	319
29	319
29	1273
29	826
29	1273
29	319
29	1273
29	826
29	1273
29	319
29	319
29	319
29	319
29	1273
29	319
29	319
29	319
29	1273
29	826
29	1606
29	319
29	319
29	1273
29	319
29	1273
29	319
29	1273
29	319
29	319
29	319
29	1273
29	319
29	319
29	319
29	1273
29	319
29	319
29	319
29	319
29	319
29	1273
29	319
29	319
29	1273
29	826
29	1606
29	319
29	319
29	1273
29	319
29	319
29	1273
29	319
29	319
29	319
29	319
29	319
29	1273
29	686
29	635
29	319
29	1273
29	826
29	1273
29	319
29	1273
29	826
29	1606
29	319
29	319
29	319
29	319
29	319
29	319
29	319
29	1273
29	686
29	430
29	319
29	1273
29	826
29	1273
29	319
29	319
29	1273
29	319
29	319
29	319
29	1273
29	319
29	1273
29	319
29	1273
29	686
29	318
29	319
29	319
29	1273
29	319
29	1273
29	826
29	1606
29	319
29	319
29	319
29	319
29	319
29	1273
29	826
29	1273
29	319
29	319
29	1273
29	319
29	1273
29	319
29	1273
29	319
29	1273
29	826
29	1273
29	319
29	319
29	319
29	1273
29	319
29	319
29	319
29	319
29	319
29	1273
29	319
29	1273
29	826
29	1273
29	319
29	1273
29	319
29	1273
29	319
29	1273
29	826
29	1606
29	319
29	319
29	319
29	1273
29	686
29	318
29	319
29	319
29	1273
31	1116
31	611
31	2385
31	2499
31	14
31	232
31	14
31	393
31	14
31	393
31	14
31	746
31	14
31	437
31	14
31	232
31	1116
31	611
31	938
31	1127
31	1116
31	14
31	232
31	14
31	1116
31	611
31	1116
31	1116
31	1116
31	611
31	1935
31	2499
31	1116
31	1116
31	611
31	14
31	393
31	14
31	746
31	14
31	437
31	14
31	437
31	1116
31	611
31	1315
31	2595
31	14
31	437
31	14
31	393
31	14
31	393
31	14
31	232
31	14
31	751
31	14
31	1116
31	14
31	14
31	751
31	14
31	232
31	1116
31	611
31	2050
31	611
31	1116
31	611
31	633
31	197
31	14
31	232
31	14
31	437
31	14
31	746
31	14
31	232
31	1116
31	1116
31	1116
31	1116
31	14
31	751
31	14
31	437
31	14
31	746
31	14
31	746
31	1116
31	611
31	1763
31	611
31	14
31	751
31	14
31	232
31	1116
31	14
31	393
31	1116
31	14
31	746
31	14
31	14
31	437
31	14
31	14
31	1116
31	14
31	232
31	14
31	14
31	232
31	14
31	751
31	14
31	746
31	14
31	232
31	14
31	14
31	746
31	14
31	232
31	14
31	14
31	232
31	1116
31	14
31	437
31	1116
31	14
31	1116
31	611
31	413
31	611
31	14
31	14
31	393
31	14
31	751
31	14
31	393
31	1116
31	1116
31	611
31	1116
31	611
31	2385
31	611
31	14
31	393
31	14
31	746
31	14
31	746
31	14
31	437
31	14
31	751
31	14
31	437
31	1116
31	14
31	232
31	14
31	1116
31	611
33	1591
33	871
33	1591
33	871
33	1591
33	36
33	1591
33	1050
33	1591
33	871
33	74
33	949
33	1591
33	1591
33	871
33	1591
33	1591
33	1591
33	1591
33	871
33	1591
33	1050
33	1591
33	871
33	1591
33	36
33	2390
33	2227
33	1591
33	36
33	2072
33	667
33	1591
33	1591
33	1591
33	36
33	2390
33	2227
33	1591
33	871
33	74
33	2335
33	1591
33	1050
33	1591
33	1591
33	1050
33	1499
33	611
33	1591
33	36
33	2390
33	74
33	1591
33	1050
33	1492
33	1050
33	1591
33	1050
33	1306
33	1499
33	1591
33	871
33	74
33	377
33	1591
33	871
33	74
33	1676
33	1591
33	871
33	1591
33	1591
33	1050
33	1306
33	1499
33	1591
33	36
33	1591
33	871
33	1591
33	1050
33	1492
33	1050
33	1591
33	36
33	2390
33	2227
33	1591
33	1050
33	1306
33	1499
33	1591
33	1591
33	36
33	1591
33	36
33	2390
33	74
33	1591
33	1591
33	871
33	1591
33	1050
33	1389
33	1050
33	1591
33	1591
33	871
33	1591
33	1050
33	1591
33	1050
33	1591
33	871
33	74
33	263
33	1591
33	1050
33	1492
33	1050
33	1591
33	36
33	1591
33	1050
33	1591
33	1050
33	1492
33	1050
33	1591
33	871
33	74
33	604
33	1591
33	1050
33	1389
33	1050
33	1591
33	36
33	257
33	667
33	1591
33	1591
33	36
33	1591
33	1050
33	1389
33	1050
33	1591
33	1591
33	1591
33	871
33	1591
33	1591
33	871
33	74
33	1024
33	1591
33	1591
33	1591
33	36
33	1591
33	36
33	1591
33	1050
33	1591
33	36
33	1591
33	871
33	74
33	193
33	1591
33	1591
33	871
33	1591
33	871
33	74
33	345
33	1591
33	1050
33	1492
33	1050
36	257
36	667
36	1356
36	667
36	2390
36	2227
36	2390
36	2227
36	2072
36	1591
36	871
36	2072
36	667
36	2227
36	2072
36	2390
36	2227
36	2390
36	2227
36	1591
36	33
36	1591
36	33
36	2390
36	1591
36	33
36	1591
36	33
36	1591
36	257
36	1591
36	1050
36	2390
36	2227
36	2390
36	2227
36	2072
36	667
36	2570
36	667
36	1591
36	2390
36	2390
36	74
36	71
36	2442
36	1591
36	33
36	1591
36	33
36	2072
36	2072
36	2227
36	2072
36	2227
36	2390
36	74
36	1591
36	871
36	1591
36	871
36	1591
36	33
36	1591
36	2390
36	2390
36	1591
36	33
36	1591
36	33
36	1591
36	1591
36	1050
36	257
36	667
36	2072
36	257
36	667
36	2570
36	667
36	257
36	2390
36	2227
36	257
36	667
36	1356
36	667
36	2390
36	2390
36	2227
36	1591
36	33
36	1591
36	871
36	257
36	2390
36	257
36	2072
36	667
36	1591
36	2072
36	2072
36	2390
36	1591
36	871
36	1591
36	257
36	667
36	257
36	2072
36	2227
36	2072
36	667
36	2072
36	667
36	257
36	667
36	257
36	1591
36	33
36	2072
36	2390
36	2227
36	1591
36	1591
36	1050
36	2072
36	2227
36	2072
36	667
36	2390
36	74
36	345
36	2266
36	2072
36	667
36	257
36	257
36	2390
36	74
36	257
36	667
36	2072
36	2227
36	257
36	2390
36	74
36	1591
36	871
36	74
36	1024
36	2390
36	74
36	871
36	1591
36	2390
36	2227
36	2390
36	74
36	2390
36	2227
36	2072
36	2227
36	2072
36	2227
36	2072
36	2227
36	257
36	667
36	257
41	1982
41	1716
41	1982
41	892
41	904
41	1372
41	904
41	2456
41	1029
41	2456
41	1029
41	889
41	904
41	892
41	904
41	892
41	889
41	892
41	1982
41	1716
41	892
41	2456
41	1716
41	1982
41	889
41	892
41	904
41	2456
41	892
41	1716
41	1982
41	889
41	904
41	1982
41	1982
41	2456
41	1029
41	2456
41	1029
41	1982
41	1982
41	1716
41	2456
41	1029
41	2456
41	1029
41	1982
41	1716
41	1982
41	1716
41	1982
41	1716
41	1982
41	889
41	892
41	889
41	904
41	892
41	2456
41	889
41	904
41	892
41	889
41	892
41	892
41	1716
41	1982
41	1982
41	1716
41	1982
41	1716
41	1716
41	892
41	1716
41	892
41	889
41	904
41	892
41	2456
41	892
41	1982
41	1716
41	892
41	904
41	892
41	892
41	889
41	892
41	904
41	1372
41	904
41	1982
41	1716
41	1716
41	892
41	889
41	889
41	2456
41	1029
41	2456
41	1716
41	1982
41	892
41	2456
41	1029
41	2456
41	1982
41	1716
41	892
41	1982
41	889
41	904
41	1982
41	1716
41	1982
41	1716
41	1716
41	1982
41	1982
41	2456
41	1029
41	2456
41	889
41	2456
41	1029
41	1982
41	1716
41	1982
41	1716
41	889
41	904
41	892
41	892
41	889
41	904
41	892
41	1982
41	2456
41	892
41	904
41	892
41	904
41	892
41	1716
41	1982
41	1716
41	2456
41	889
41	889
41	904
41	892
41	904
41	892
41	904
41	889
41	904
41	1982
41	892
41	904
41	1716
41	889
41	904
42	189
42	189
42	2102
42	189
42	395
42	191
42	395
42	189
42	189
42	2664
42	189
42	2102
42	2664
42	189
42	189
42	395
42	191
42	395
42	189
42	395
42	191
42	395
42	189
42	189
42	395
42	189
42	2664
42	189
42	395
42	189
42	395
42	191
42	395
42	189
42	395
42	189
42	395
42	189
42	189
42	189
42	2664
42	189
42	2102
42	189
42	2664
42	2102
42	2664
42	189
42	395
42	191
42	395
42	189
42	395
42	191
42	395
42	189
42	395
42	189
42	189
42	2102
42	144
42	2102
42	189
42	2664
42	189
42	395
42	189
42	2664
42	2102
42	144
42	189
42	2102
42	144
42	2102
42	189
42	189
42	189
42	2664
42	189
42	2664
42	189
42	189
42	395
42	189
42	2102
42	144
42	2102
42	189
42	2102
42	144
42	2102
42	189
42	2102
42	2664
42	2102
42	189
42	395
42	189
42	395
42	189
42	2102
42	2664
42	2102
42	189
42	2664
42	189
42	2102
42	189
42	2664
42	189
42	2664
42	189
42	395
42	189
42	189
42	189
42	189
42	2664
42	2102
42	189
42	189
42	2102
42	144
42	2102
42	189
42	2102
42	189
42	395
42	189
42	2102
42	2664
42	189
42	189
42	2102
42	2664
42	2102
42	189
42	2102
42	2664
42	189
42	189
42	2664
42	2102
42	189
42	189
42	395
42	189
42	2664
42	189
42	189
42	2664
42	189
42	395
42	191
42	395
42	189
42	189
42	395
42	189
42	395
42	189
42	2664
42	189
42	2102
42	189
42	2102
42	189
42	2664
42	189
42	2102
42	189
42	189
42	395
42	189
42	189
42	2664
42	189
42	2102
42	2664
42	189
42	189
42	395
42	189
42	2102
46	867
46	74
46	377
46	74
46	867
46	1493
46	867
46	1493
46	867
46	667
46	257
46	667
46	867
46	667
46	2570
46	1806
46	238
46	489
46	238
46	489
46	489
46	238
46	193
46	238
46	193
46	10
46	519
46	867
46	74
46	2013
46	74
46	238
46	238
46	193
46	238
46	489
46	489
46	489
46	489
46	238
46	867
46	489
46	238
46	238
46	193
46	74
46	310
46	867
46	867
46	74
46	489
46	489
46	238
46	193
46	238
46	193
46	867
46	1493
46	867
46	74
46	238
46	867
46	667
46	238
46	193
46	74
46	71
46	489
46	489
46	238
46	238
46	489
46	489
46	867
46	74
46	310
46	74
46	867
46	667
46	1356
46	667
46	238
46	489
46	238
46	489
46	867
46	1493
46	867
46	74
46	2335
46	74
46	238
46	489
46	867
46	867
46	238
46	489
46	238
46	489
46	867
46	489
46	238
46	489
46	238
46	489
46	238
46	193
46	2549
46	519
46	867
46	1493
46	867
46	1493
46	489
46	489
46	238
46	867
46	667
46	2270
46	667
46	867
46	74
46	1676
46	74
46	489
46	238
46	489
46	238
46	489
46	867
46	1493
46	238
46	867
46	74
46	867
46	667
46	2570
46	667
46	238
46	489
46	238
46	489
46	489
46	489
46	867
46	1493
46	867
46	489
46	238
46	193
46	74
46	867
46	867
46	74
46	489
46	867
46	667
46	489
46	238
46	489
46	238
46	489
46	238
46	489
46	867
46	867
46	238
46	193
52	430
52	686
52	2557
52	430
52	430
52	686
52	635
52	474
52	430
52	635
52	381
52	635
52	430
52	686
52	116
52	686
52	430
52	524
52	520
52	524
52	430
52	381
52	2342
52	2577
52	430
52	651
52	635
52	381
52	430
52	2197
52	430
52	2197
52	430
52	1568
52	430
52	651
52	430
52	172
52	430
52	2197
52	430
52	430
52	256
52	430
52	651
52	635
52	256
52	430
52	172
52	245
52	172
52	430
52	2557
52	686
52	2557
52	430
52	381
52	2342
52	381
52	430
52	686
52	381
52	430
52	430
52	2033
52	430
52	381
52	430
52	172
52	635
52	686
52	430
52	381
52	430
52	1284
52	430
52	1207
52	430
52	1284
52	430
52	686
52	430
52	635
52	430
52	172
52	430
52	1207
52	430
52	2557
52	430
52	635
52	430
52	2557
52	686
52	225
52	430
52	1568
52	430
52	524
52	430
52	2197
52	430
52	1284
52	430
52	2557
52	430
52	1568
52	430
52	1207
52	430
52	2033
52	430
52	2557
52	430
52	2593
52	430
52	1207
52	378
52	1207
52	430
52	651
52	430
52	381
52	430
52	2197
52	2342
52	2197
52	430
52	524
52	430
52	2593
52	430
52	2557
52	430
52	172
52	430
52	2593
52	2342
52	381
52	430
52	1568
52	430
52	256
52	430
52	2197
52	430
52	2197
52	430
52	430
52	430
52	1284
52	1169
52	524
52	430
52	430
52	635
52	430
52	430
52	2033
52	430
52	686
52	116
52	686
52	430
52	256
52	928
52	256
52	430
52	2593
52	2342
52	381
52	430
52	1568
52	430
52	2557
52	430
52	1568
52	430
52	2593
52	430
52	172
52	635
52	172
52	430
52	2557
52	686
52	318
52	430
52	1284
52	430
52	1568
52	430
52	2593
52	430
52	2197
55	844
55	974
55	844
55	844
55	1184
55	781
55	1184
55	844
55	974
55	844
55	974
55	844
55	1184
55	141
55	1184
55	844
55	974
55	844
55	844
55	1184
55	141
55	1184
55	844
55	1184
55	141
55	1184
55	844
55	844
55	974
55	844
55	1184
55	141
55	1184
55	844
55	1184
55	141
55	1184
55	844
55	844
55	844
55	974
55	844
55	844
55	974
55	844
55	844
55	844
55	1184
55	844
55	1184
55	781
55	1184
55	844
55	1184
55	844
55	974
55	844
55	844
55	844
55	974
55	844
55	1184
55	844
55	1184
55	844
55	1184
55	844
55	844
55	1184
55	844
55	844
55	1184
55	844
55	1184
55	781
55	1184
55	844
55	974
55	844
55	1184
55	844
55	1184
55	844
55	844
55	974
55	844
55	844
55	844
55	974
55	844
55	844
55	1184
55	844
55	1184
55	844
55	974
55	844
55	1184
55	781
55	1184
55	844
55	1184
55	844
55	1184
55	844
55	974
55	844
55	844
55	1184
55	860
55	1911
55	844
55	974
55	844
55	844
55	974
55	844
55	1184
55	844
55	844
55	974
55	844
55	1184
55	860
55	1184
55	844
55	844
55	844
55	974
55	844
55	1184
55	844
55	844
55	844
55	1184
55	781
55	1184
55	844
55	844
55	974
55	844
55	974
55	844
55	844
55	974
55	844
55	1184
55	844
55	974
55	844
55	974
55	844
55	844
55	844
55	1184
55	781
55	1533
55	844
55	974
55	844
55	844
55	844
55	844
55	1184
55	781
55	1184
55	844
55	844
55	1184
57	552
57	92
57	479
57	92
57	552
57	601
57	565
57	601
57	565
57	502
57	565
57	882
57	967
57	1394
57	967
57	565
57	2
57	552
57	374
57	552
57	374
57	552
57	412
57	967
57	847
57	967
57	565
57	621
57	471
57	1632
57	565
57	1790
57	565
57	465
57	552
57	691
57	1557
57	1687
57	967
57	689
57	1826
57	689
57	552
57	691
57	552
57	472
57	967
57	967
57	689
57	565
57	2027
57	565
57	1975
57	552
57	2
57	471
57	621
57	565
57	1676
57	523
57	961
57	552
57	601
57	565
57	738
57	565
57	566
57	465
57	565
57	967
57	847
57	967
57	109
57	967
57	689
57	967
57	109
57	565
57	967
57	109
57	552
57	621
57	565
57	466
57	565
57	1790
57	2334
57	209
57	565
57	118
57	565
57	1790
57	967
57	552
57	472
57	967
57	689
